"","id","module","supermodule","dim_1","dim_2"
"82","PBANKA-0111100","6","1",0.612107427065629,-1.1788877801304
"83","PBANKA-0111700","16","1",-0.134876309687834,-0.927164490640655
"84","PBANKA-0111800","7","1",-0.7962490904877,-3.02862044733812
"85","PBANKA-0112000","12","1",-0.890975176150542,-2.15055292409708
"86","PBANKA-0112100","5","1",0.269116581623811,2.34001499849509
"87","PBANKA-0112300","6","1",0.555051387493867,-1.33037155431558
"88","PBANKA-0112400","12","1",-0.269840894992095,-2.33701175016214
"89","PBANKA-0112600","8","1",-2.82517903929446,-2.91752811831285
"90","PBANKA-0112641","3","1",-1.72492188101504,-1.14582460683633
"91","PBANKA-0200600","16","1",-0.152906476313811,-1.30283087056924
"92","PBANKA-0201000","15","1",-2.32090562468265,-1.09967582982828
"93","PBANKA-0201100","5","1",0.559651256745118,2.37222439485739
"94","PBANKA-0201340","8","1",-2.85350888853763,-1.97704416078378
"95","PBANKA-0201600","8","1",-2.73578923826907,-2.91064714950372
"96","PBANKA-0201800","12","1",-0.513697682673674,-1.36143642228891
"97","PBANKA-0201900","7","1",-0.779367982203704,-3.11422033172895
"98","PBANKA-0202000","6","1",0.0153271567275708,-2.68303906482507
"99","PBANKA-0202200","12","1",-0.951242147738677,-2.02802115243722
"100","PBANKA-0202400","4","1",-1.44270962362979,-0.244222815454497
"101","PBANKA-0202500","5","1",-0.351197778041106,3.2423883123989
"102","PBANKA-0202700","9","1",-0.572620927149993,3.41027838426779
"103","PBANKA-0202800","4","1",-0.747364341075164,-0.720182831705108
"104","PBANKA-0203000","11","1",-1.61494773512576,1.77438027101706
"105","PBANKA-0203300","12","1",-0.196563659960967,-1.88410490316202
"106","PBANKA-0203500","6","1",0.697060973589677,-1.99115317624856
"107","PBANKA-0203600","2","1",3.87229901665952,0.449497525274262
"108","PBANKA-0203750","18","1",4.01340514535214,1.24906593996237
"109","PBANKA-0203800","8","1",-2.22048824911807,-1.99970739644815
"110","PBANKA-0204000","12","1",-0.775628505999785,-2.00776809018899
"111","PBANKA-0204200","14","1",-1.85863631849979,2.23317534166525
"112","PBANKA-0204400","4","1",-0.309750853831511,-0.508218224466338
"113","PBANKA-0204500","2","1",2.69668668622281,1.17470556932639
"114","PBANKA-0204800","1","1",0.180136324112672,0.0403400107021188
"115","PBANKA-0204900","4","1",-0.456090270335417,-0.408903534830108
"116","PBANKA-0205000","7","1",-1.84033077841495,-3.13612904709627
"117","PBANKA-0205100","16","1",0.276366413777131,-0.941983635843291
"118","PBANKA-0205200","10","1",-0.953210769946318,1.40487343507956
"119","PBANKA-0205300","6","1",0.603114129250306,-2.06151097577859
"120","PBANKA-0205400","3","1",-1.04571336394046,-1.10063904088785
"121","PBANKA-0205800","5","1",0.790784121697206,2.75514132219504
"122","PBANKA-0206000","15","1",-2.14331763869022,-0.769763882577911
"123","PBANKA-0206200","3","1",-0.974365412051421,-1.4302270964985
"124","PBANKA-0206300","14","1",-1.34689849501346,2.75957209306906
"125","PBANKA-0206400","4","1",-0.270926057154875,-0.935537274301543
"126","PBANKA-0206700","17","1",2.17908555382993,-0.38186424535562
"127","PBANKA-0206800","5","1",0.559175611679811,3.0914340658779
"128","PBANKA-0207100","9","1",-0.151410757357817,3.35430676180075
"129","PBANKA-0207200","11","1",-1.96529310827945,1.64799839693259
"130","PBANKA-0207300","13","1",1.49404066914823,1.44228941637228
"131","PBANKA-0207400","16","1",0.0809941899230664,-1.15737622541238
"132","PBANKA-0207500","1","1",0.853633762543458,0.96015268999289
"133","PBANKA-0207600","13","1",1.5531680595329,1.00336415010642
"134","PBANKA-0207800","15","1",-2.04516261702273,-0.457012589395537
"135","PBANKA-0207900","1","1",1.12323479468133,-0.085037405908599
"136","PBANKA-0208000","13","1",1.84425658101346,1.84117323595236
"137","PBANKA-0208100","7","1",-0.570003329570037,-2.63633650106241
"138","PBANKA-0208200","15","1",-1.97255366926883,-0.2732960538273
"139","PBANKA-0208400","13","1",1.91495585555341,1.35854584413718
"140","PBANKA-0208500","4","1",-0.363438426310759,-0.658053572595611
"141","PBANKA-0208600","4","1",-0.828869043643218,-0.392201121271148
"142","PBANKA-0208700","16","1",0.2957440030029,-0.998727734506621
"143","PBANKA-0209100","5","1",0.961473197882432,1.80324799257468
"144","PBANKA-0209200","12","1",-0.505140243823271,-1.45782821935464
"145","PBANKA-0209300","13","1",1.82726734990384,1.54739815431784
"146","PBANKA-0209400","1","1",0.941466392224092,-1.03886240285684
"147","PBANKA-0209500","15","1",-2.09467881804202,-0.837989266336455
"148","PBANKA-0209600","17","1",1.51880729312207,0.448560063421235
"149","PBANKA-0209700","17","1",2.80816751832272,0.214429442464814
"150","PBANKA-0209800","12","1",-0.478136121089202,-1.93761843007852
"151","PBANKA-0209900","15","1",-1.91175407057498,-0.269389088571563
"152","PBANKA-0210000","10","1",-0.0725921977112109,0.461027447759614
"153","PBANKA-0210100","13","1",1.70799517745282,1.53817612367819
"154","PBANKA-0210200","3","1",-1.77901524191592,-1.04793279928018
"155","PBANKA-0210300","1","1",1.28877963239457,0.680666510641084
"156","PBANKA-0210400","5","1",0.0770626675536816,2.67877537447165
"157","PBANKA-0210500","14","1",-1.06078857069705,2.93724161821555
"158","PBANKA-0210800","15","1",-2.29079955702518,-1.18908160489847
"159","PBANKA-0210900","6","1",0.365417004769105,-2.37126630109598
"160","PBANKA-0211000","7","1",-1.56003659849856,-3.13795779210378
"161","PBANKA-0211300","11","1",-1.41503113394473,0.239121262609467
"162","PBANKA-0211400","12","1",-0.591637073809844,-1.5591333464985
"163","PBANKA-0211500","3","1",-1.18182200079654,-1.92656057637979
"164","PBANKA-0211900","8","1",-1.92451852446292,-1.99762278360178
"165","PBANKA-0212100","7","1",-0.901235281283599,-2.43259250682642
"166","PBANKA-0212200","10","1",-0.699742137248259,1.36592442232321
"167","PBANKA-0212300","3","1",-1.55870312338565,-2.05830102723886
"168","PBANKA-0212400","15","1",-2.20879000311587,-0.642262394845977
"169","PBANKA-0212600","14","1",-1.02207583075259,3.01263195711325
"170","PBANKA-0212700","5","1",-0.00112885122988771,2.49116474825095
"171","PBANKA-0212800","17","1",2.1008815776756,0.538351122915254
"172","PBANKA-0212900","4","1",-0.281508027369719,-0.694048340738311
"173","PBANKA-0213000","11","1",-1.20400422697757,0.0868557139034127
"174","PBANKA-0213200","10","1",-0.210448681170684,1.38268191057394
"175","PBANKA-0213500","7","1",-0.325655757243376,-2.51690715116312
"176","PBANKA-0213700","1","1",1.22018140668179,-0.803829129159942
"177","PBANKA-0213800","18","1",4.20807272309567,1.6083379431362
"178","PBANKA-0213900","14","1",-1.27862208967898,2.53638846117209
"179","PBANKA-0214000","13","1",1.88839298600461,1.33031470018576
"180","PBANKA-0214200","3","1",-1.4496697772095,-0.852923806131377
"181","PBANKA-0214400","1","1",0.270691395943422,0.20923454004477
"182","PBANKA-0214500","1","1",0.747577429955262,1.19546801286887
"183","PBANKA-0214600","6","1",0.593257368748445,-1.44766169351388
"184","PBANKA-0214700","11","1",-1.83280438070987,1.56062800127219
"185","PBANKA-0215800","7","1",-0.852529941851836,-2.89377831977655
"186","PBANKA-0300600","8","1",-2.01880711203311,-2.93706252735902
"187","PBANKA-0300700","2","1",3.19496709222104,-0.301493819177642
"188","PBANKA-0300900","8","1",-2.7704135764191,-2.31643908780862
"189","PBANKA-0301000","9","1",0.253596366589326,3.33710724550436
"190","PBANKA-0301100","3","1",-1.4631773818085,-1.20600503248025
"191","PBANKA-0301300","9","1",-0.00402086859438966,3.54418188768576
"192","PBANKA-0301400","10","1",-0.957808672244292,0.637867037832246
"193","PBANKA-0301600","2","1",4.49282008523251,0.388421361028657
"194","PBANKA-0301700","17","1",1.45285126680638,0.875643794118867
"195","PBANKA-0301800","9","1",-1.0854074347565,3.74222666460227
"196","PBANKA-0301900","10","1",0.151211978142518,1.45120388704489
"197","PBANKA-0302000","13","1",1.9435671579292,1.80355412203024
"198","PBANKA-0302100","14","1",-1.62226599341128,2.63832289415549
"199","PBANKA-0302300","7","1",-0.930769144351226,-2.3455753878956
"200","PBANKA-0302400","15","1",-1.86171406393741,-0.644121582925811
"201","PBANKA-0302600","2","1",4.14896446580197,0.451482359945283
"202","PBANKA-0302700","4","1",-1.26156586294864,-0.166562970102325
"203","PBANKA-0302800","11","1",-2.00509375220035,1.90788037019919
"204","PBANKA-0302900","9","1",-0.63604503756259,3.35250574785422
"205","PBANKA-0303000","9","1",-1.5099086154053,3.44616228777121
"206","PBANKA-0303100","4","1",-1.12469476347659,-0.36734073919107
"207","PBANKA-0303200","7","1",-0.458914457614165,-2.6935356811886
"208","PBANKA-0303300","3","1",-1.45488351469729,-0.777740176141753
"209","PBANKA-0303500","2","1",3.79516059273984,-0.299844201028838
"210","PBANKA-0303600","7","1",-1.13084167128299,-2.63369196218301
"211","PBANKA-0303700","4","1",-1.13805955534671,-0.430556710184112
"212","PBANKA-0303800","1","1",0.666812093203325,-0.502355511606231
"213","PBANKA-0304000","4","1",-1.00124782210086,-0.738693411767974
"214","PBANKA-0304500","17","1",2.36072069520261,0.23440772730063
"215","PBANKA-0304700","11","1",-1.59447497015689,0.265819851934419
"216","PBANKA-0304800","1","1",0.682421983425874,0.272607152044282
"217","PBANKA-0304900","12","1",-0.224395572001677,-2.24534052175333
"218","PBANKA-0305400","6","1",0.185355068390626,-2.86879169505884
"219","PBANKA-0305500","1","1",0.370503903572816,-0.0252129392032767
"220","PBANKA-0305700","3","1",-1.22017687445376,-1.25397318166543
"221","PBANKA-0305800","6","1",0.200930119698304,-2.00541990560342
"222","PBANKA-0305900","7","1",-0.376166044528228,-2.86544161599924
"223","PBANKA-0306000","14","1",-1.71280854826663,3.09003597933005
"224","PBANKA-0306100","9","1",-0.907250105197173,3.66067892748068
"225","PBANKA-0306200","3","1",-1.5598410952637,-1.51133685869028
"226","PBANKA-0306500","4","1",-0.898349939639312,-0.438343460977569
"227","PBANKA-0306600","2","1",3.94044667596127,-0.115889246881499
"228","PBANKA-0306800","8","1",-2.63760751372073,-2.76363682311822
"229","PBANKA-0307000","8","1",-2.48975843077396,-3.09904492956449
"230","PBANKA-0307100","14","1",-0.89836352949832,2.15715223985861
"231","PBANKA-0307600","2","1",3.62924486512448,-0.325820620477691
"232","PBANKA-0307800","15","1",-2.66923922186587,-1.19015401166727
"233","PBANKA-0308100","3","1",-0.723941265399199,-1.3084511117344
"234","PBANKA-0308200","17","1",1.764175177758,-0.159355576456084
"235","PBANKA-0308600","7","1",-1.77004355078433,-2.38739621204187
"236","PBANKA-0308700","4","1",-0.14404326563571,-0.379873688638702
"237","PBANKA-0308800","1","1",0.742871762459535,0.0218542261714791
"238","PBANKA-0309000","6","1",0.095301212017793,-2.05324178499033
"239","PBANKA-0309100","12","1",-0.456139861399871,-2.30731731218149
"240","PBANKA-0309200","11","1",-1.36626642828677,1.41531902986716
"241","PBANKA-0309600","6","1",0.133229256813783,-1.48935204309274
"242","PBANKA-0309700","4","1",-0.263978062922698,-0.221333439767852
"243","PBANKA-0310000","3","1",-1.16228097563479,-1.76083176893045
"244","PBANKA-0310100","15","1",-1.67635077124332,-0.277089293420806
"245","PBANKA-0310300","10","1",-0.202428160960417,0.298355404912934
"246","PBANKA-0310400","15","1",-2.07510226851199,0.01987964349936
"247","PBANKA-0310500","9","1",-0.518181620890837,3.75357014375876
"248","PBANKA-0310700","18","1",4.59224993104245,1.11599690157126
"249","PBANKA-0310900","8","1",-2.76664632445071,-1.78375488084604
"250","PBANKA-0311000","6","1",0.117453337853212,-1.59640150827219
"251","PBANKA-0311100","6","1",0.183508099262971,-2.43165587943841
"252","PBANKA-0311200","6","1",0.498998583500642,-1.70963340562631
"253","PBANKA-0311400","2","1",4.59455973023679,0.754826132833466
"254","PBANKA-0311500","17","1",1.96517884845044,0.732070986806855
"255","PBANKA-0311700","4","1",-0.536078511531096,-0.550712521493926
"256","PBANKA-0311800","7","1",-1.09455436354373,-2.97799890798379
"257","PBANKA-0311900","11","1",-1.65792268400882,0.832421366750703
"258","PBANKA-0312000","2","1",3.85812169427182,-0.0862569169407035
"259","PBANKA-0312100","13","1",2.51248520726468,1.89549690920065
"260","PBANKA-0312400","7","1",-1.81454771643375,-2.45637946885873
"261","PBANKA-0312500","14","1",-1.65740984564517,3.01765877443503
"262","PBANKA-0312700","18","1",4.30002862328793,1.49027258592795
"263","PBANKA-0312800","12","1",-0.541526852900725,-2.0707414702778
"264","PBANKA-0312900","15","1",-2.13393443709109,-0.750250990808501
"265","PBANKA-0313000","16","1",0.187080503647584,-0.86516469281961
"266","PBANKA-0313100","3","1",-1.40703815108035,-1.73554104131509
"267","PBANKA-0313300","2","1",2.75570553654935,0.931183402120576
"268","PBANKA-0313400","1","1",1.64304071778562,-0.427258904397979
"269","PBANKA-0313600","9","1",-1.02785199766849,3.7816196127529
"270","PBANKA-0313700","13","1",1.87263202780988,0.968033377706513
"271","PBANKA-0313800","8","1",-2.82297032957767,-1.67040115159799
"272","PBANKA-0314100","4","1",-0.806669532115203,-0.857767279565826
"273","PBANKA-0314200","11","1",-1.63336104040835,1.29367882448386
"274","PBANKA-0314500","8","1",-2.69568103438113,-3.0440382913952
"275","PBANKA-0314700","11","1",-1.5775036204407,1.62955338197897
"276","PBANKA-0314800","2","1",3.94852286690976,0.149084155141816
"277","PBANKA-0314900","15","1",-2.4060963976929,-0.848161156595244
"278","PBANKA-0315000","6","1",-0.0402193654129321,-2.45912766021539
"279","PBANKA-0315200","8","1",-1.96391028052066,-3.01516586107065
"280","PBANKA-0315400","15","1",-2.15806287413333,-0.536176855981841
"281","PBANKA-0315600","8","1",-2.70539158468936,-2.69857722085763
"282","PBANKA-0315800","2","1",3.71519547814633,-0.301264698923125
"283","PBANKA-0315900","11","1",-1.65628784781192,0.250354592382417
"284","PBANKA-0316000","14","1",-0.859514414126616,2.29115444856833
"285","PBANKA-0316100","1","1",1.06733115503694,-0.33791368764688
"286","PBANKA-0316200","8","1",-2.22252625113223,-2.7417545275097
"287","PBANKA-0316700","1","1",1.41271790975835,-0.477817233026519
"288","PBANKA-0316800","8","1",-2.08490151053165,-2.55741262000848
"289","PBANKA-0316841","7","1",-0.895954786593657,-3.0506272868519
"290","PBANKA-0317141","4","1",-0.413946925456267,-0.472664769113555
"291","PBANKA-0401000","3","1",-0.972976385409575,-1.62648564142038
"292","PBANKA-0401100","17","1",1.5952578198364,0.518979851781831
"293","PBANKA-0401500","4","1",-1.13274258261417,-0.666214640558257
"294","PBANKA-0401600","7","1",-1.40124791746829,-2.90503111046602
"295","PBANKA-0401700","10","1",-0.340169965083342,1.08900887209128
"296","PBANKA-0401800","3","1",-1.06723755484317,-1.91160708230783
"297","PBANKA-0401900","15","1",-1.99549597388003,-1.0036951856022
"298","PBANKA-0402100","5","1",-0.358396469409209,3.12712628084372
"299","PBANKA-0402300","1","1",0.83843353504445,0.811982695638642
"300","PBANKA-0402400","1","1",0.523662687485475,1.21896225649069
"301","PBANKA-0402500","2","1",4.0938659321716,0.940356795370088
"302","PBANKA-0402700","18","1",4.27610856408383,1.24279505449484
"303","PBANKA-0403000","8","1",-2.61626928930972,-2.85068311852266
"304","PBANKA-0403100","15","1",-2.06901901846622,-1.22020238202859
"305","PBANKA-0403600","10","1",-0.926193653399688,0.434812848150239
"306","PBANKA-0403800","8","1",-1.87151187544559,-2.97138863366891
"307","PBANKA-0404100","9","1",0.102431834881562,3.4372010870571
"308","PBANKA-0404200","7","1",-0.754261790568572,-2.47129517358591
"309","PBANKA-0404300","14","1",-1.96976774817203,2.02923542696188
"310","PBANKA-0404500","16","1",0.336994231884736,-0.745101149499908
"311","PBANKA-0404600","8","1",-2.73810380583499,-2.12020951074411
"312","PBANKA-0404700","11","1",-1.45341938620303,0.450613562643037
"313","PBANKA-0404800","1","1",0.719871253912706,0.828393523275361
"314","PBANKA-0404900","16","1",0.354332328980226,-0.90779107374002
"315","PBANKA-0405000","10","1",-0.392072736079436,0.295592133581147
"316","PBANKA-0405100","15","1",-1.96826141958926,-0.416454012811675
"317","PBANKA-0405200","8","1",-2.86660927420352,-2.10772853654672
"318","PBANKA-0405300","8","1",-2.46066492682193,-2.71094476741601
"319","PBANKA-0405400","8","1",-2.31268542891238,-3.02333133977701
"320","PBANKA-0405500","8","1",-2.49618929510806,-3.03214662832071
"321","PBANKA-0405600","14","1",-1.43610471373294,3.05474764543723
"322","PBANKA-0405700","7","1",-1.33571308737491,-2.96118357342531
"323","PBANKA-0405800","4","1",-0.710993825251799,-0.4383351163273
"324","PBANKA-0405900","4","1",-0.742812334353667,-0.521728928506866
"325","PBANKA-0406000","5","1",-0.354324160868865,2.71700293260764
"326","PBANKA-0406100","6","1",0.0502535712173169,-2.66766482156564
"327","PBANKA-0406200","9","1",-0.41117566710208,3.42756563860129
"328","PBANKA-0406300","4","1",-0.32855528479312,-0.204050715387359
"329","PBANKA-0406400","13","1",3.56211358422543,1.47448689180563
"330","PBANKA-0406500","8","1",-2.9133509982178,-2.16077714723398
"331","PBANKA-0406900","17","1",2.43966001385953,-0.397114212930694
"332","PBANKA-0407000","6","1",0.0878910433700268,-1.83886462014963
"333","PBANKA-0407100","7","1",-1.00957506781314,-2.54976033729364
"334","PBANKA-0407200","15","1",-2.0645436633179,-0.422347958505645
"335","PBANKA-0407300","13","1",2.33455592507626,1.97982174593161
"336","PBANKA-0407400","14","1",-0.961355863864165,3.0148902578945
"337","PBANKA-0407500","7","1",-0.89650601034854,-2.35417210620691
"338","PBANKA-0407600","3","1",-1.3264541018555,-1.69198280137826
"339","PBANKA-0407700","8","1",-2.67947524672244,-3.09718423646738
"340","PBANKA-0408100","3","1",-1.78190392142032,-1.1800925092106
"341","PBANKA-0408200","2","1",2.82985204571988,-0.277779753625884
"342","PBANKA-0408300","5","1",0.207437397187013,2.87827498155783
"343","PBANKA-0408400","13","1",1.46833735818173,1.41462856966208
"344","PBANKA-0408500","10","1",-0.824608980471831,0.0254445715541696
"345","PBANKA-0408600","7","1",-1.10620516424869,-2.44983952802469
"346","PBANKA-0408900","17","1",2.54802030438687,0.410670821248994
"347","PBANKA-0409100","3","1",-1.76495879774783,-1.03936093610574
"348","PBANKA-0409300","6","1",0.399264098351259,-1.37456887525369
"349","PBANKA-0409400","10","1",-0.655057846362334,0.728587691366181
"350","PBANKA-0409600","16","1",0.218453527634401,-0.639888222635284
"351","PBANKA-0409700","2","1",3.08971315736081,0.551231925069795
"352","PBANKA-0409800","1","1",0.488769770806093,0.498239581167207
"353","PBANKA-0410000","6","1",0.150937558357972,-1.71307163995554
"354","PBANKA-0410200","11","1",-2.17013376837466,1.50483757692526
"355","PBANKA-0410300","6","1",0.134487749283571,-1.3514005498295
"356","PBANKA-0410400","1","1",1.01686898732688,1.31034857469748
"357","PBANKA-0410500","7","1",-1.78431385641788,-3.01597880882074
"358","PBANKA-0410600","7","1",-1.46038716917728,-3.14110019367982
"359","PBANKA-0410650","17","1",2.4262759100845,-0.474901612222686
"360","PBANKA-0410700","12","1",-0.352138339335662,-1.42006998819162
"361","PBANKA-0410800","6","1",0.224539519493837,-2.50370871585657
"362","PBANKA-0411100","3","1",-1.1933004248688,-1.95280891221811
"363","PBANKA-0411300","9","1",-1.09522861128543,3.61359030443381
"364","PBANKA-0411400","4","1",-1.15753215437625,-0.726850207269683
"365","PBANKA-0411500","16","1",0.0955793272903149,-0.410149987161651
"366","PBANKA-0411600","1","1",1.34599235767629,-0.244039471567168
"367","PBANKA-0411700","3","1",-0.739549933726531,-1.41301649373819
"368","PBANKA-0411900","4","1",-0.159442364032012,-0.596852238595977
"369","PBANKA-0411950","5","1",0.153472126667756,3.05232197481345
"370","PBANKA-0412200","12","1",-0.234551488215667,-2.28423088353921
"371","PBANKA-0412300","6","1",0.242238701527375,-2.18237703603555
"372","PBANKA-0412500","11","1",-1.4848329413483,1.05409867006491
"373","PBANKA-0412600","5","1",0.619017304127473,2.59979063707541
"374","PBANKA-0412800","1","1",0.862937853877801,0.375330512105927
"375","PBANKA-0413000","14","1",-1.2736603606293,2.69714791017722
"376","PBANKA-0413300","4","1",-1.60974019652103,-0.64988559049417
"377","PBANKA-0413500","1","1",1.35384109730031,1.1095061941738
"378","PBANKA-0413600","4","1",-1.16719120627139,-0.134248669565215
"379","PBANKA-0413900","3","1",-1.41594666128848,-0.941561634958282
"380","PBANKA-0414100","11","1",-1.9890448439667,0.688934390127168
"381","PBANKA-0414200","11","1",-1.69466680174563,0.448245350896821
"382","PBANKA-0414300","17","1",1.99505609387662,-0.0691611127262259
"383","PBANKA-0414600","8","1",-2.54637902861331,-3.09994375270654
"384","PBANKA-0414800","15","1",-2.26249521856998,-0.948095019281402
"385","PBANKA-0414900","17","1",2.07760995740201,0.0992627783412789
"386","PBANKA-0415000","14","1",-1.83237928038333,2.0698333426113
"387","PBANKA-0415100","11","1",-1.43347161894534,1.525501315176
"388","PBANKA-0415200","1","1",0.896891967599649,0.394604508459077
"389","PBANKA-0415300","6","1",0.0708662878921216,-2.55838048023035
"390","PBANKA-0415500","12","1",-0.215604721362334,-2.34979563516428
"391","PBANKA-0415700","1","1",1.43738103026654,0.423893992483125
"392","PBANKA-0415800","9","1",-1.32505482321475,3.38130099016379
"393","PBANKA-0416000","10","1",-0.818799196536284,0.576908652364716
"394","PBANKA-0416100","9","1",-0.595626889521819,3.70344597536276
"395","PBANKA-0416300","4","1",-0.808285533244353,-0.952559645593658
"396","PBANKA-0416500","10","1",-0.539483963305693,0.603877131521211
"397","PBANKA-0416600","14","1",-1.63218992834781,2.32976299959372
"398","PBANKA-0416700","6","1",0.24803710097577,-2.64246260684778
"399","PBANKA-0416800","4","1",-1.20601481085513,-0.240112717569366
"400","PBANKA-0417000","4","1",-0.702802478129607,-0.662167723596587
"401","PBANKA-0417100","5","1",0.447712780182618,3.06156117159079
"402","PBANKA-0417200","2","1",3.09246021622922,1.04361015993308
"403","PBANKA-0417400","4","1",-0.280530272776824,-0.498549874246612
"404","PBANKA-0417500","8","1",-2.65502804403995,-3.20429242712308
"405","PBANKA-0417600","18","1",4.31190091485288,1.47360855776022
"406","PBANKA-0417700","1","1",0.916262329762239,1.00215346056174
"407","PBANKA-0417800","17","1",2.3579564701965,0.483463351308808
