	0	1	2	4	6	8	12	18	24	30
PBANKA_0100400	-0.23291794	0.008189106	0.036803818	0.022719009	0.121131116	-0.229405896	0.412920787	-3.720135325	-5.073728782	-3.576991219
PBANKA_0100500	0.010602624	0.050023238	-0.014231922	0.07297653	-0.396173057	-0.165975237	-0.650890299	-0.329042319	-0.337990128	-0.129705521
PBANKA_0100600	-0.027310926	0.019782545	-0.030986827	0.031369247	-0.33682343	-0.126149431	-0.670745193	-0.400958163	-0.708363204	-0.119700191
PBANKA_0100700	-0.059308831	0.056295012	-0.053137864	0.010749438	-0.407450591	-0.108238626	-0.5234954	-0.963456855	-2.907447149	-2.565330653
PBANKA_0100800	0.040319829	0.005447969	0.19894552	-0.035345638	0.281937597	1.034044098	1.258360228	3.777108375	4.592380049	3.427652392
PBANKA_0100900	0.121553423	0.064935193	0.155149508	-0.088256011	-0.215109613	0.199525292	0.480841489	-0.073884979	-1.184492019	-1.696434251
PBANKA_0101000	0.126247788	-0.01312914	-0.049775729	0.122419007	-0.124194218	-0.294264631	-0.659425766	-0.909031153	-2.31227361	-2.766750268
PBANKA_0101100	-0.200021263	-0.054426911	0.052949528	0.088723552	0.114659852	0.096176188	-0.223080489	0.341236642	0.991088915	1.993892908
PBANKA_0101200	-0.048906202	0.000323881	-0.074005893	-0.097032231	-0.238457785	-0.40511482	-0.361792192	-1.469920712	-3.14988037	-3.176467541
PBANKA_0101300	0.05884853	-0.020184423	0.038720048	0.282543059	-0.229135313	-0.326819745	-0.607856006	-0.828333471	-1.664091096	-1.422158308
PBANKA_0101400	0.070959531	-0.005705427	0.01710111	-0.134762113	-0.007759642	0.065647952	0.132887295	-0.176066547	-0.157450197	-0.074620982
PBANKA_0101500	-0.149100263	0.03866235	0.000611485	0.074150272	-0.100422253	0.120651942	0.302335583	1.428901743	3.129568312	3.106892858
PBANKA_0101600	-0.134726566	0.0900135	0.035125129	-0.039317904	-0.041535414	0.17893935	0.371779498	-0.182072134	-0.962866529	-0.96414342
PBANKA_0101700	0.055396075	-0.002062487	-0.059894719	-0.027211689	-0.108711106	-0.072056397	-0.042410943	0.248636965	1.338228785	1.082068624
PBANKA_0101800	0.077555665	0.085794562	-0.033042231	-0.017166404	-0.354747433	0.01190879	-0.077733948	1.033069274	2.140291089	2.181138421
PBANKA_0101900	-0.084178164	-0.035314792	0.037579732	-0.028608019	0.01308164	-0.279221938	-0.005633552	-0.630282001	-0.316340823	0.652509796
PBANKA_0102000	-0.133086026	-0.013580776	0.119770871	0.080968968	0.210382184	-0.081413018	0.164803036	-0.810152584	-1.781258803	-1.212304861
PBANKA_0102100	-0.042116294	0.087729896	-0.037166251	0.113306411	-0.147610772	0.2296011	-0.268746879	-0.010013491	0.485328635	1.078553335
PBANKA_0102200	0.116417263	0.043569374	0.012874753	-0.053186862	-0.260644787	0.102662559	0.063605137	-0.303210055	-1.229325023	-2.363890881
PBANKA_0102300	-0.01626812	-0.079921177	0.07846014	0.234075292	0.403958778	0.140739251	-0.658429444	0.410387345	0.579382954	2.61681554
PBANKA_0102400	-0.000868523	-0.050372507	0.292079233	0.83421109	2.061926029	2.879387102	3.424356104	3.317697544	3.011921604	4.370376436
PBANKA_0102500	0.124876219	-0.050276435	0.108622331	0.189829392	0.583946049	0.230969944	0.287819126	0.834587632	0.953872308	1.146999809
PBANKA_0102600	-0.238640239	0.008079853	0.168939676	-0.108403827	0.073814056	0.27807262	1.594067641	-0.357865879	0.183339619	1.300785328
PBANKA_0102700	0.011770859	-0.016463961	0.064328083	0.029893311	0.117966933	-0.059056372	0.297245664	5.945210353	7.363176224	7.602933784
PBANKA_0102800	0.126176948	-0.007095395	-0.008139142	-0.099549351	0.0512139	0.161410564	0.287867228	-0.359871425	-0.573405468	-1.502130475
PBANKA_0102900	-0.283932966	-0.009989165	0.15844063	-0.036610821	0.037631743	-0.311918726	1.098557564	0.917725074	2.484364519	2.034363625
PBANKA_0103000	0.109745323	-0.056615912	0.179968588	0.178870593	0.100765154	0.065871529	-0.486970429	0.143279234	0.302599437	0.318372778
PBANKA_0103100	0.012501726	0.036107103	0.25044326	0.155936959	0.234975611	0.055000772	0.350267841	-0.254936877	-0.493118087	-0.583998583
PBANKA_0103200	0.301362101	-0.061893316	0.139257326	0.158443083	0.093349145	0.672765382	0.056235857	2.836333217	6.086537624	6.232139083
PBANKA_0103300	0.117840848	0.047476223	0.102126202	-0.098464734	-0.182874284	-0.000308045	0.425657201	-0.003800792	-0.518231982	-1.480813361
PBANKA_0103400	0.142959959	-0.012211701	-0.048717663	0.088226024	0.285225342	-0.213493512	-0.627273189	0.082621807	0.933389714	1.795945849
PBANKA_0103500	0.072324787	0.030570604	0.062688505	0.111756448	0.314734573	0.335668932	0.039779617	-0.154780249	-0.551045951	-0.681825789
PBANKA_0103700	0.251225547	-0.018756349	0.143814273	0.200573864	0.239279759	-0.435516451	-1.06340494	0.033174375	0.308126697	0.088731661
PBANKA_0103800	0.200181952	-0.055907749	0.13084449	0.226397444	0.051830616	-0.274578698	-0.506823698	-0.327535191	-0.695993559	-1.007252217
PBANKA_0103900	0.209269861	0.027528653	-0.052084645	0.044228535	-0.454684692	0.04844649	-0.357180119	-0.456202527	-0.288853247	0.009062936
PBANKA_0104000	0.106087014	-0.069338275	0.159103566	0.154928952	0.21231301	-0.154934542	-0.722166811	1.114349835	2.079381139	3.015180786
PBANKA_0104100	-0.151337975	-0.001955299	0.193851272	0.129247626	0.442107363	0.118085173	-0.427384094	2.485448905	3.762894933	5.137050914
PBANKA_0104200	0.110612484	0.004759239	0.015269403	0.060092914	-0.06178399	0.042717239	0.364111875	2.362742489	4.478473165	4.18328998
PBANKA_0104300	-0.019571357	-0.035911391	0.065338687	-0.01808982	0.299332712	0.065359931	0.361687126	-0.472022596	-0.727198966	-1.084167542
PBANKA_0104400	-0.103630787	0.023896385	0.139518878	-0.085069399	0.000178043	0.372623762	2.328119472	3.496244836	4.446876722	5.892703456
PBANKA_0104500	-0.172815451	-0.01872204	0.039707774	0.093310499	0.271507186	0.650643996	0.446145031	4.43804132	7.768380758	8.374781611
PBANKA_0104600	0.013698535	-0.030969314	-0.382238067	-0.387445589	-0.028351695	-0.619214652	-0.331153736	0.330308546	-0.150565583	0.39751049
PBANKA_0104700	0.106851034	-0.042477531	0.015998502	0.009106862	0.203250463	0.048720669	-0.999946476	1.688570715	2.529254547	4.131262069
PBANKA_0104800	0.070770853	0.09208412	0.071046369	-0.035714701	-0.140505743	0.216128515	0.372570941	-0.09733135	-0.337140154	-1.057777068
PBANKA_0104900	0.097016746	0.019077163	-0.034619517	-0.016579735	-0.321214054	-0.258161531	-0.116983408	-0.220470566	-0.258519074	-0.587415417
PBANKA_0105000	0.043037475	-0.016684093	-0.016278466	0.178052533	-0.194786504	-0.211834524	-0.952163692	0.762920767	1.961494326	2.308234058
PBANKA_0105100	-0.10317894	-0.051522671	0.11332098	-0.060815946	-0.029007936	0.838232235	0.076838777	3.70057695	7.246642998	6.638556093
PBANKA_0105200	-0.00654931	0.020486992	0.04499361	-0.021774203	-0.229356379	-0.233862199	-0.309760636	-0.81770961	-2.289904888	-1.957703937
PBANKA_0105300	0.086330739	0.036112191	0.150196486	-0.088005342	0.043291301	0.319689521	0.621301435	0.151117269	-0.655568166	-1.771531479
PBANKA_0105400	-0.002157851	-0.010169248	0.043298417	-0.003079871	0.196042046	-0.025048171	-0.01766372	-0.989113406	-1.882660225	-1.924867075
PBANKA_0105500	0.150283599	-0.00862902	-0.148448333	0.124315746	-0.260651628	-0.401995919	-1.075678953	-0.529099228	-0.789121691	-0.847340901
PBANKA_0105600	-0.005298326	0.072150061	-0.30359053	-0.093771387	-0.531822666	-0.306334899	-0.393679595	-0.281088904	-1.392923491	-1.655762519
PBANKA_0105700	0.059078671	-0.035138287	0.126596119	0.36367145	0.937065514	0.977282781	1.404836058	4.684754654	4.632518891	4.246401289
PBANKA_0105800	-0.024689886	-0.044317219	0.104679755	-0.072796299	0.206305209	-0.076601564	0.425247462	0.620234709	1.042526982	2.228634405
PBANKA_0105900	-0.016007451	-0.023500864	0.123931519	-0.028948045	-0.064611152	-0.492404047	-0.705220638	-0.179859635	0.386175189	2.807245316
PBANKA_0106000	-0.128737004	-0.000819771	0.007868471	0.074765426	0.161926506	-0.063631634	-0.28741614	0.335513465	0.647737792	1.49527245
PBANKA_0106100	0.1688152	0.00574522	0.005867735	0.071152521	0.257115795	0.191192492	0.234059567	0.459839572	1.112705937	1.256106607
PBANKA_0106200	-0.136329106	-0.028407079	0.164668092	-0.373977994	-0.358969299	0.507377844	1.442516656	4.048730011	5.271369892	6.443515883
PBANKA_0106300	-0.202012827	0.001824364	0.199696921	-0.13534603	0.083033526	0.597415875	2.163891262	1.995373465	3.525146178	4.21061615
PBANKA_0106400	0.073790518	0.0070636	0.02282281	0.055536112	0.013687579	0.030242479	0.201313503	-0.099480365	-1.315763725	-1.951842462
PBANKA_0106500	0.163342235	-0.023171442	-0.081166474	-0.08092672	0.029175793	0.191518836	0.379479269	-0.649263755	-2.07215222	-2.601543682
PBANKA_0106600	0.064485556	-0.037973134	-0.027940227	0.077369989	-0.188330742	-0.540039924	-0.64182367	-0.839927937	-1.309134321	-1.281781126
PBANKA_0106700	0.023767294	-0.038212269	-0.159387559	-0.325807725	-0.134532179	-0.246862229	-0.008439727	-0.600058244	-2.833991718	-2.845727273
PBANKA_0106800	0.206576889	-0.064755619	0.106822493	0.088732237	-0.150190534	-0.153903562	-1.229273694	0.146212965	0.920297972	0.400511651
PBANKA_0106900	0.044094614	0.037355676	-0.070309815	-0.047933097	0.009674075	-0.315403573	-0.197130304	-0.530489044	-0.749168153	-1.166737471
PBANKA_0106950	0.083999009	-0.035884282	-0.057084074	0.03723494	0.042097326	-0.181931473	-0.385356862	-0.926176645	-1.748152801	-1.925366246
PBANKA_0107000	0.205235141	-0.064483092	0.094470831	0.095409703	0.146162305	-0.255333046	-0.904936456	0.50830348	1.475287768	2.603607103
PBANKA_0107100	0.180119779	-0.030329023	0.077275543	0.12910716	0.137568543	-0.437444314	-1.046994949	-0.427558966	-0.497965882	-0.152997471
PBANKA_0107200	0.145804546	-0.098213556	0.163165385	0.128601149	0.050366468	0.28199215	-0.053406045	4.009084277	6.332681052	7.244077971
PBANKA_0107300	0.14789285	-0.055817643	0.060435729	0.169014807	0.320862351	0.060639116	0.058168549	0.12974842	-0.002227778	-0.470713297
PBANKA_0107400	-0.000639551	-0.066631175	-0.061354691	0.053200287	0.162362547	-0.619405063	-0.915986095	-0.375052388	-0.00979155	0.417106486
PBANKA_0107500	0.026378354	0.01061118	0.097119595	-0.033456432	0.17596157	0.034391304	0.210840033	-0.296955637	-0.27532204	-0.056956121
PBANKA_0107600	-0.00821252	0.007587203	0.165312281	-0.103851656	-0.037216132	0.2050051	0.717587355	-0.614502587	-1.178028231	-3.093780158
PBANKA_0107700	0.0494477	0.047741163	-0.10802465	0.110530102	-0.393326499	-0.186783475	-1.142174511	-0.188887683	-0.916395539	-0.790597118
PBANKA_0107800	-0.169447158	-0.009182065	-0.057564971	0.079560648	-0.333297971	0.025135796	-0.584154533	0.004474928	0.201215929	-0.144709166
PBANKA_0107900	-0.190925252	0.005861741	0.092010491	-0.147097016	-0.033244867	-0.038024498	0.248308371	0.025143639	0.222467415	0.596599932
PBANKA_0108000	0.008734643	-0.022039739	0.016328716	0.114444406	0.214430336	0.225441075	0.064808732	0.174381109	0.250010217	0.423075204
PBANKA_0108100	-0.080347365	0.025415842	0.096588193	0.139167637	0.495141924	0.710975753	0.507098976	3.692205325	4.858038672	5.595074262
PBANKA_0108200	-0.119393048	0.016127142	-0.076716733	-0.070657613	-0.289139435	-0.114965686	0.156051422	-0.056107873	-0.892037048	-1.325291402
PBANKA_0108300	-0.318466231	-0.010463985	-0.096139159	-0.063814567	-0.202609403	0.046253465	0.411678347	1.48033586	2.585831803	4.8648869
PBANKA_0108400	0.000831618	-0.006549209	0.0483902	-0.196137608	0.106523787	-0.013790067	0.203062414	-0.424620391	-0.167979595	-0.739826659
PBANKA_0108500	0.223740868	0.022750231	0.065577536	0.19664652	-0.203138303	-0.126735274	-0.175812876	-0.252322816	-0.825472328	-1.161864413
PBANKA_0108600	0.062695078	-0.019091055	-0.146129977	-0.069009901	-0.626686616	-0.621076937	-0.379658505	-0.253324576	-0.450051792	-0.385362491
PBANKA_0108700	0.047556593	0.006273416	-0.383999153	-0.167936744	-0.580918444	-0.506929429	-0.222876432	-0.113761614	-1.17295413	-0.844407245
PBANKA_0108800	0.059391398	0.014294039	0.010543758	-0.036893544	-0.144173027	-0.350664569	-0.708383159	1.808891326	2.439106334	4.123991978
PBANKA_0108900	0.188434903	-0.024480108	-0.0279264	0.150132505	-0.003936258	-0.37442238	-1.142609988	-0.507037115	-0.402696237	-0.529779199
PBANKA_0109000	0.110815302	0.008538255	-0.101223476	0.020031243	0.123451668	-0.385350002	-0.158612626	-0.505052214	-1.130734742	-1.060965855
PBANKA_0109100	0.046514173	-0.020919041	0.008433445	0.113544872	0.134324879	-0.225196006	-0.135573879	-0.51985684	-0.880229915	-0.554219672
PBANKA_0109200	0.029995857	0.060652375	0.094832786	-0.114187393	-0.200117515	-0.019469792	0.131442235	-0.142523619	-0.925598545	-1.079631621
PBANKA_0109300	-0.049991462	-0.039583591	0.043258331	0.136592004	-0.113693921	-0.076656761	-0.452790119	-0.356887537	-0.175623744	1.115509276
PBANKA_0109400	0.138576648	-0.05931984	0.126666136	0.065878141	0.00556443	-0.312928078	-0.534037902	-0.134749706	-0.041729534	1.00266576
PBANKA_0109500	0.041097258	-0.035337866	-0.025428948	0.053700212	-0.123206908	-0.535137674	-0.177591305	-0.715342226	-0.754752288	-0.768524811
PBANKA_0109600	0.112466447	-0.046884126	0.051139469	-0.051446535	-0.085078695	-0.511876915	-0.829964927	-0.262569554	0.029614209	1.26900701
PBANKA_0109700	-0.150572376	0.043534662	0.115392253	0.099579158	0.402633161	0.755659774	0.702966995	0.504112556	1.089372746	1.540195575
PBANKA_0109800	-0.256909754	-0.013968217	0.101661254	0.049979621	0.473352407	1.76550919	1.703455296	5.202740785	8.315724559	8.73535043
PBANKA_0109900	-0.34484682	0.008265211	0.123761557	-0.005574099	-0.004081139	0.170166766	0.657935029	1.871854267	3.687464061	4.917557582
PBANKA_0110000	0.199791795	0.074728965	-0.061538251	0.040220442	-0.402818681	-0.188489888	-1.158077099	-0.245643111	-0.664113717	-1.277477886
PBANKA_0110100	-0.038383686	0.011844272	0.217550986	-0.114935907	0.130649356	0.376124725	0.705048645	1.005723286	1.111248845	0.363455881
PBANKA_0110200	0.094950457	0.001819763	-0.018608092	0.125353067	0.016899218	-0.108481428	-0.698794092	-0.117036893	0.671713784	0.902918531
PBANKA_0110300	0.000988242	0.011330848	0.096244789	-0.078168092	-0.476924478	0.080120452	0.144616647	-1.821087243	-3.108201319	-1.482834956
PBANKA_0110400	0.084736838	0.061795594	-0.005002903	0.155912135	-0.036226817	-0.013025293	-0.376301687	-0.560659415	-0.516503402	-0.865552794
PBANKA_0110500	-0.195400849	-0.021225183	-0.095500763	-0.262618759	-0.329034517	-0.47514093	0.378685785	1.139149962	1.266962831	1.690944223
PBANKA_0110600	-0.167141153	-0.03062192	-0.16296424	-0.077749851	-0.159251387	-0.09280833	-0.011400845	0.080618711	0.250367348	0.796196198
PBANKA_0110700	-0.06505547	-0.052573627	0.022685604	-0.007610171	0.1600368	-0.472996127	-0.104537736	2.021053373	0.309618719	1.034070359
PBANKA_0110800	0.048975345	0.07447326	0.133503348	0.086124813	-0.146188133	0.757232403	0.796557616	4.390123003	7.754173444	7.335018554
PBANKA_0110900	0.052020187	0.056513756	-0.079439227	-0.058067528	-0.256577651	0.063390839	-0.031037708	-0.19671136	-0.732611319	-1.057031348
PBANKA_0111000	-0.270727762	-0.006881365	-0.054115014	0.018463688	-0.156930962	-0.661883524	0.67791915	-1.78963259	-2.754610184	-1.014092402
PBANKA_0111100	-0.247927228	0.005799863	-0.079278319	0.009094862	-0.123893537	0.165221986	-0.497164481	-0.778997291	-1.767803281	-1.63200197
PBANKA_0111200	0.077140623	0.134870435	0.020296656	-0.050554729	-0.192558794	0.050335151	0.082843561	-0.502613771	-1.061885835	-1.472844714
PBANKA_0111300	0.200795932	-0.063289461	0.116802373	0.115997266	0.053978515	-0.401224918	-0.566680351	-0.316216148	0.408679563	0.646370304
PBANKA_0111300%2CPBANKA_0111300.2	0.11592249	-0.027108862	0.072744519	0.062750947	0.187520971	-0.630894265	-0.972929035	-0.129685135	0.361914597	0.894180093
PBANKA_0111300.2	0.146670207	-0.046881963	0.138661798	0.105206233	0.25926889	-0.605593082	-1.058047096	0.149403712	0.772844016	1.290068777
PBANKA_0111400	0.104621745	0.030032037	0.099241933	0.10234274	-0.142228882	-0.022986778	-0.899050285	0.821917251	1.937331158	1.973188578
PBANKA_0111500	0.158862021	-0.027587197	0.114733266	-0.055755372	-0.317577893	-0.025248881	-1.131937597	-0.176873869	0.712358874	1.474328061
PBANKA_0111600	-0.251851761	-0.020942216	-0.010359946	0.018344605	-0.088316139	-0.413578799	0.995223817	-1.537447003	-1.947440559	-0.329965699
PBANKA_0111700	0.027315015	-0.006849406	0.087311877	0.05951338	0.181805174	-0.076360586	-0.475148395	-0.692878303	-0.851498497	0.52843061
PBANKA_0111800	0.080845656	0.011083638	-0.032466839	-0.049111793	-0.178042416	-0.075444493	0.040740017	-0.681620273	-1.070516673	-1.064746688
PBANKA_0111900	-0.435352376	-0.008853103	-0.100854937	-0.164507305	-0.067304702	-0.149637175	-0.259730571	-0.709182876	-0.806358733	0.050340702
PBANKA_0112000	-0.093131593	0.026460511	0.152786174	0.075085889	0.029443032	0.148758078	0.057383388	-0.865488678	-1.275828131	-0.971193367
PBANKA_0112100	-0.198976844	-0.001889887	0.1748461	-0.097278575	-0.128498256	-0.415745131	1.716651235	-1.214588254	-0.183280831	0.046448219
PBANKA_0112200	-0.187417783	0.003179964	0.063661422	0.005082268	0.042850509	-0.3835192	1.272094028	-3.134692764	-3.887790643	-4.311024619
PBANKA_0112300	-0.350193906	-0.007651706	0.188103616	0.049314921	-0.023720161	-0.527343508	-0.170435903	0.605754718	0.72118382	1.244065767
PBANKA_0112400	0.026324966	0.101427793	-0.100124327	-0.012276857	-0.040104692	0.030383924	0.069120869	-0.579386336	-2.360172473	-2.852552138
PBANKA_0112500	-0.178907605	0.081478598	-0.070950507	0.032628838	-0.401640637	0.083515247	-0.345988576	-1.222741851	-3.75247949	-3.01759808
PBANKA_0112600	0.035496708	0.036615926	0.015626382	-0.035472646	-0.203734478	-0.013055506	0.103326972	-0.640923599	-3.108365836	-3.364840456
PBANKA_0112621	0.147620782	0.004058337	-0.110088498	0.063517134	-0.025102122	0.102259188	0.4118966	0.23429163	0.183891246	0.566330214
PBANKA_0112641	-0.048932164	0.08783112	-0.173326214	0.092579662	-0.377618986	-0.049416569	-0.973995355	-0.424136216	-1.027932793	-0.543751732
PBANKA_0112661	-0.134882929	0.002073455	-0.176081129	-0.008664288	-0.669605222	0.129337814	-0.20980968	-1.608067103	-4.198890412	-1.853818604
PBANKA_0112661.2%2CPBANKA_0112661	-0.01070461	-0.020931468	-0.115984675	0.22074708	-0.730992673	0.708098122	-0.159231749	-1.37452424	-4.197351276	-1.350829064
PBANKA_0112701	-0.106466309	0.03107687	-0.022645174	0.068842458	-0.436928044	-0.199272988	-0.63025584	-1.421904426	-2.835638171	-3.880961085
PBANKA_0112721	-0.113917448	0.034719921	-0.101206669	0.055056266	-0.194368779	-0.271575946	-0.456423277	-0.928411643	-2.565124397	-1.619250062
PBANKA_0200400	-0.054434467	0.081249142	-0.168471952	-0.039538973	-0.59677984	-0.004378485	-0.939433487	-1.234432354	-3.690818868	-2.841205677
PBANKA_0200500	0.04552465	0.085622854	-0.100190405	0.030990045	-0.879610189	0.370790026	-0.779836081	-0.351490041	-1.296171318	-0.799184089
PBANKA_0200600	-0.025768658	0.053063669	-0.148044381	-0.021410269	-0.698807289	-0.033585904	-1.27723558	-0.233008904	0.029400292	0.760524265
PBANKA_0200650	0.043893413	-0.021972836	0.076215992	0.017342471	-0.189883217	0.032805806	-0.005371008	0.063612992	-1.304902217	0.749028801
PBANKA_0200700	0.055240477	0.01207407	0.109294056	0.169809992	-0.261224916	-0.292831189	-0.548737477	-0.378016495	-1.664784745	-2.928312502
PBANKA_0200751	0.195412349	-0.029976785	-0.090280057	0.187923152	0.011163815	0.149067204	-0.188051871	-0.993761344	0.419254567	-0.200390822
PBANKA_0201000	0.216827741	0.027392299	0.065210103	0.192371221	-0.254998614	-0.124924157	-0.980623625	-0.454863264	-1.584194734	-2.308024192
PBANKA_0201051	-0.036600515	-0.018646541	0.258157294	-0.033633974	-0.017041353	0.321689901	0.878155356	1.195827259	1.274689967	1.569315105
PBANKA_0201100	-0.076451478	0.031134733	-0.125761828	-0.003055792	0.27751599	0.588497152	-0.593211287	-0.661975636	-2.232360179	-3.695993195
PBANKA_0201200	0.012479908	0.000337181	-0.081790746	0.052118118	0.118185528	-0.15664741	-0.194732225	-1.287886557	0.215651311	-4.105644683
PBANKA_0201250	-0.127444726	0.010918312	-0.102962459	0.067586526	-0.221857234	-0.307816504	-0.753421857	-0.956663422	-2.906388426	-2.304314846
PBANKA_0201300	-0.195719872	0.042437105	-0.041692762	0.113001722	-0.173537107	-0.057198054	-0.416761967	-1.354884272	-2.947036839	-1.459180035
PBANKA_0201340	0.011666284	0.00473087	0.097576732	0.112180783	0.093120703	-0.195258611	-0.464993636	-0.170570488	-0.956150167	-0.846991133
PBANKA_0201360	0.324062637	0.025223682	-0.035064292	0.067888285	-0.087978087	-0.006164154	0.06334377	-0.323347719	-1.400945128	-1.335920487
PBANKA_0201400	0.146758646	0.000193253	-0.008273958	-0.048003468	-0.113995506	0.064215264	-0.36359063	-1.121710039	0.351391032	-0.674383596
PBANKA_0201450	0.587682542	-0.042960073	-0.015357409	-0.15913808	-0.289821123	-0.019073546	-0.050833287	-1.300082657	-3.197036761	-2.573305705
PBANKA_0201500	0.0282748	0.013533123	-0.066300523	0.030186388	-0.4727957	-0.506820426	-1.1769122	-1.380914789	-3.663487325	-3.264793278
PBANKA_0201600	0.097257027	-0.00395261	0.018054187	0.082442377	-0.262649439	-0.380019008	-0.901257476	-0.333765717	-0.694888434	-0.669054714
PBANKA_0201700	0.198805534	-0.080582935	0.09811608	0.053126504	-0.189133554	0.021053497	-0.786255851	0.303503597	2.006360739	2.625403557
PBANKA_0201800	0.108749137	-0.087966055	-0.110264665	0.054347862	0.307053036	-0.452140978	0.026029125	-0.370986156	-0.747912275	-0.830710303
PBANKA_0201900	0.064760229	-0.040352655	-0.007082243	0.081704756	0.031996284	-0.547816643	-0.383200395	0.109515672	1.306714031	1.109856991
PBANKA_0202000	0.223403632	0.013372409	-0.046025766	0.071127705	-0.018281188	-0.04156187	-0.046051351	-0.305844195	-0.505616164	-1.729088578
PBANKA_0202100	0.13922097	-0.02344728	-0.011307011	-0.007451141	0.044885882	-0.412006083	-0.721114446	-0.655729622	-1.283685134	-1.330136052
PBANKA_0202200	0.120697384	-0.021129574	0.039498976	0.199327339	0.021529933	-0.328517584	-0.741577774	-0.765298281	-1.182559584	-1.006366507
PBANKA_0202300	0.19810607	0.023304949	-0.044803639	0.152871954	-0.300751937	-0.181979253	-0.75097727	0.10713821	0.598512402	0.242942787
PBANKA_0202400	-0.33325228	0.001858454	0.157915894	-0.049158602	0.331273371	0.524952486	0.629526431	0.53418078	0.904769245	1.871059661
PBANKA_0202500	-0.17844764	0.003405821	0.093297865	-0.200047327	0.086492933	0.232804093	0.787971208	1.191872221	2.110857031	3.690947988
PBANKA_0202600	0.177475557	0.067067949	-0.113360745	0.127909257	-0.052879825	-0.380429532	-1.114102796	0.287685796	1.654507992	0.809136938
PBANKA_0202700	-0.052597478	-0.115343242	0.186285455	-0.130911493	-0.192241226	-0.441352465	0.626715526	3.452038458	4.755535988	5.063497355
PBANKA_0202800	0.105217603	-0.03876509	-0.001346334	0.164995593	0.025110757	-0.14017693	-0.754427498	-0.730574521	-2.329226753	-2.447736334
PBANKA_0202900	-0.023826458	0.051062239	-0.131429289	0.100332205	-0.326073111	-0.178210243	-0.2086043	-0.059650343	-0.128904766	0.007238826
PBANKA_0203000	-0.09536207	-0.05598761	0.161975705	0.110449355	0.161416445	-0.224184864	-0.499879934	1.740920893	1.819219337	3.524908988
PBANKA_0203100	-0.007152919	0.00602755	0.119718444	-0.066276138	-0.019276778	0.22818632	0.512082791	-0.297820055	-0.67782285	-1.274877534
PBANKA_0203200	0.059786458	0.033783359	0.13126559	-0.116574643	-0.265061922	0.00847475	0.334948408	-0.387090711	-1.171293462	-1.74390305
