"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_1301900.1",3410.43381939071,-0.203188314503417,0.372393662972968,-0.545627744793731,0.585321848767135,0.649811769203932
"PBANKA_1302000.1",11226.8599008628,3.81859803554454,0.408303837122124,9.35234423085375,8.57262519894183e-21,6.57617305067636e-20
"PBANKA_1302100.1",122.711322808777,2.14054445290566,0.38029370190742,5.62866132720431,1.81613590861549e-08,5.94801817592939e-08
"PBANKA_1302200.1",1932.68847015524,-0.0639410680849614,0.258534586283481,-0.247321137972815,0.804659701092213,0.846016879284185
"PBANKA_1302241.1",11.3069016542596,3.91872146708883,1.1071630701032,3.53942573854414,0.000400998575078241,0.000827852484793085
"PBANKA_1302261:tRNA",9.79343153813148,0.329620417071757,0.680594098313473,0.484312775982871,0.628163910235677,0.6900031871436
"PBANKA_1302300.1",7422.96492429597,1.10035784512925,0.389567701625815,2.82456127789095,0.00473453941073462,0.00828745353559829
"PBANKA_1302400.1",8131.4093610846,0.157316507943387,0.402486921762752,0.390861167002386,0.695899859367264,0.750180630497332
"PBANKA_1302500.1",633.689961168648,0.897590790086099,0.353794859671642,2.53703739765794,0.0111795010851443,0.0184358055322837
"PBANKA_1302600.1",2871.58359629024,2.95450932292534,0.31579275615269,9.35584894004598,8.29310181516899e-21,6.37122799660151e-20
"PBANKA_1302700.1",649.599238958568,4.10226536272118,0.375326406598605,10.9298607574616,8.29756480023893e-28,9.06227681043044e-27
"PBANKA_1302800.1",3279.44935159516,-1.13613243389264,0.158028644061816,-7.18940822809452,6.50727410495818e-13,3.01935175617097e-12
"PBANKA_1302900.1",530.001527784748,0.806751383739004,0.292500416456533,2.75812046188622,0.00581347703283452,0.0100229010382147
"PBANKA_1303000.1",1144.26153360207,-0.876398697049581,0.294779619704442,-2.97306407386065,0.00294842894854227,0.0053424081651091
"PBANKA_1303100.1",1140.95542933265,2.47613839814918,0.206083127938167,12.0152407570799,2.95507724316127e-33,4.24329336726918e-32
"PBANKA_1303200.1",15331.7318521238,0.297263943753763,0.297410069556526,0.999508672308974,0.317548340110094,0.387080088263782
"PBANKA_1303300.1",3392.48165775009,0.674542935975717,0.368411798468148,1.83094824536146,0.0671082682926923,0.0962825279846448
"PBANKA_1303400.1",1688.90781528698,0.987975053571612,0.305954532533931,3.22915645468348,0.00124155951595106,0.00239261282419728
"PBANKA_1303500.1",1292.48227483644,-1.11962354161065,0.427264324169328,-2.62044705882567,0.00878145636727406,0.0146975349263954
"PBANKA_1303600.1",436.220470499972,0.992475035677602,0.221603533380598,4.47860654808717,7.51318673569614e-06,1.90041597755219e-05
"PBANKA_1303700.1",1422.31255288654,1.65974997847457,0.315012704277172,5.26883505312281,1.37292261745842e-07,4.17044388183853e-07
"PBANKA_1303800.1",6131.75692934307,2.69106593416774,0.180772383195151,14.8864881161778,4.03409683061121e-50,1.23784340248814e-48
"PBANKA_1303900.1",27674.1326922549,-1.54428172740415,0.328141317098634,-4.70614837856571,2.52440811418352e-06,6.71828798586269e-06
"PBANKA_1304000.1",3106.54984682458,3.12169574783277,0.339721481349763,9.18898544604779,3.9656384073047e-20,2.91624336514347e-19
"PBANKA_1304100.1",516.545448930824,-1.81170323588303,0.232532036114927,-7.79119843507333,6.63765734974516e-15,3.56800037934685e-14
"PBANKA_1304200.1",893.875131810832,0.127969025875338,0.383692687863296,0.33351958461333,0.738742108509586,0.788777044193644
"PBANKA_1304300.1",6562.38303700829,-0.781554286404591,0.307600776340761,-2.54080726226381,0.0110596867976507,0.0182498993091835
"PBANKA_1304400.1",2129.30601683539,3.09372266791904,0.287060994159363,10.7772310793348,4.40959944166892e-27,4.69658783508332e-26
"PBANKA_1304500.1",7984.80781521093,3.30442857989953,0.289105940529951,11.42981902704,2.96726588577607e-30,3.68584473281341e-29
"PBANKA_1304600.1",706.390197275716,0.119350643895364,0.186431935500913,0.640183472722563,0.522053326272017,0.591983951889794
"PBANKA_1304700.1",188.362053877997,0.665184573606036,0.383029265686568,1.7366416438538,0.0824504441223829,0.116160710426588
"PBANKA_1304800.1",375.123437175271,0.0340786889273464,0.213316368646342,0.159756558503232,0.873072845756968,0.897030177032767
"PBANKA_1304900.1",483.202051320363,-0.898879712658778,0.361717542402871,-2.48503212392622,0.0129539744536021,0.021199282002641
"PBANKA_1305000.1",18572.7112970869,1.42937285108966,0.286025858354774,4.99735534161645,5.81219087088147e-07,1.67197789840368e-06
"PBANKA_1305100.1",3888.60151042421,0.0851237278130652,0.330754039068343,0.257362625269336,0.796898852046163,0.84077232548055
"PBANKA_1305200.1",57430.4985019083,-3.91247882625713,0.340662841401458,-11.4849004668708,1.57116307655304e-30,2.00478852961161e-29
"PBANKA_1305300.1",4230.96920822606,4.13301907980616,0.256642283594301,16.1042016222846,2.38354650114986e-58,1.02393185111896e-56
"PBANKA_1305400.1",906.405840518457,-1.07075967683307,0.295459095483866,-3.62405386464585,0.00029002116357672,0.000608489661472524
"PBANKA_1305500.1",2426.4125152498,-2.25074416213625,0.459665069243916,-4.89648727461149,9.75649630992484e-07,2.71569862190402e-06
"PBANKA_1305600.1",751.973164885321,-0.81858248607425,0.260395259730339,-3.14361515997627,0.00166874740360023,0.003158000317753
"PBANKA_1305700.1",1572.56214782844,-2.99663856092375,0.29427576760376,-10.1830965740907,2.35931737368451e-24,2.23571343039405e-23
"PBANKA_1305800.1",87.0141293587536,-1.9570205384341,0.398061116937553,-4.91638207089971,8.81582631320296e-07,2.4685271398458e-06
"PBANKA_1305900.1",782.632156113713,1.34700926716285,0.2501441056903,5.38493307066196,7.24716102830995e-08,2.24919416622142e-07
"PBANKA_1306000.1",2189.46614688782,2.67852606536754,0.305264408958241,8.77444597786032,1.71747297920698e-18,1.13945601130141e-17
"PBANKA_1306100.1",638.001319719529,-2.38899897062223,0.292840585240869,-8.15801870036976,3.40564799515968e-16,1.98598590667966e-15
"PBANKA_1306200.1",1244.66114815262,1.2027697820715,0.339741495285459,3.54024986279909,0.000399748373926818,0.000825602110413761
