"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_1423000.1",14896.3590643728,-5.1355653781487,0.399984802580297,-12.8394012597959,9.86343417733574e-38,1.3172539685017e-36
"PBANKA_1423100.1",2738.57088884163,-0.421463126149582,0.212431449074158,-1.9839959101463,0.047256295866107,0.0640731733797426
"PBANKA_1423200.1",9288.09249318827,-3.99790399612446,0.349052996279083,-11.453573064097,2.25648649388748e-30,2.17424072448411e-29
"PBANKA_1423300.1",25584.428446789,0.165364448806398,0.335580398582096,0.492771477431639,0.62217406639572,0.667925930213903
"PBANKA_1423400.1",560.960427499139,-0.170745689089792,0.431973614889975,-0.395268792361962,0.6926445282343,0.729881958922284
"PBANKA_1423500.1",7990.61391500002,-2.08875949596857,0.327865891029872,-6.37077400582138,1.88076605213257e-10,6.02569856975974e-10
"PBANKA_1423600.1",5247.71621563179,-2.03291674606387,0.455650812468884,-4.46156725815714,8.13624012308752e-06,1.76599232987436e-05
"PBANKA_1423700.1",10730.2205412742,1.63092339677097,0.592306517297841,2.75351249588033,0.00589595193857101,0.0091685165138261
"PBANKA_1423800.1",1919.02674039385,-0.834761679342495,0.182338964779881,-4.57807622386261,4.69271705791873e-06,1.04541730482157e-05
"PBANKA_1423900.1",1147.92827332881,0.198135119286384,0.211635581411075,0.936208920850281,0.349165630992749,0.398395048200004
"PBANKA_1424000.1",791.393829400023,0.590392377762416,0.177648609166104,3.3233717985959,0.000889362916314106,0.00153333305471546
"PBANKA_1424100.1",154.864990674346,0.878936227089274,0.364692139758789,2.41007724397518,0.0159491433635925,0.023363976709099
"PBANKA_1424200.1",3054.91450668412,0.139543296029535,0.205291006459506,0.67973409276972,0.496672844814459,0.545800152423478
"PBANKA_1424300.1",26104.9315033287,-4.017672471551,0.324287826799604,-12.3892176625975,2.98945498011571e-35,3.55903935854422e-34
"PBANKA_1424400.1",788.617434709341,0.523026491546232,0.214012910759678,2.44390158373928,0.0145293894025223,0.0214119503630653
"PBANKA_1424500.1",6146.55647086873,-0.245611521457391,0.234598161201951,-1.04694563759159,0.295124651540342,0.34249607804828
"PBANKA_1424600.1",12942.2644611404,-3.49140206860963,0.362564431803812,-9.62974236396931,5.98794209743581e-22,3.66601443138736e-21
"PBANKA_1424700.1",142.378115088124,0.558331499808998,0.261387213957861,2.13603217753034,0.0326767911442868,0.0454652789065583
"PBANKA_1424800.1",482.083098501364,0.757267350787601,0.390749075211795,1.93798884969118,0.05262458292315,0.0707399586375226
"PBANKA_1424900.1",703.920775366897,0.838248105535589,0.241333548107171,3.47340066107735,0.000513907562711321,0.000912256709978258
"PBANKA_1425000.1",20870.1697572681,-3.59503192357875,0.320767134404202,-11.2076068212419,3.74173617355562e-29,3.36625654008363e-28
"PBANKA_1425100.1",4633.11595516302,1.42761568991763,0.249477363287283,5.72242575881997,1.05013738453133e-08,2.94529826836725e-08
"PBANKA_1425200.1",465.556508609441,-0.225602132027055,0.412298688848113,-0.547181298726286,0.584254182943702,0.632737460729996
"PBANKA_1425300.1",125.718091037596,1.42275578702506,0.376933997482527,3.77454885079982,0.000160297495420565,0.000305596741454516
"PBANKA_1425350.1",388.6073201668,0.812478967169194,0.290653324317367,2.79535411844125,0.00518428935251206,0.00813051767940361
"PBANKA_1425400.1",5110.42134594725,-0.127552983945705,0.406876886904748,-0.313492823138823,0.753906272407765,0.785922514512039
"PBANKA_1425500.1",1038.56670430171,0.988859712932304,0.234753199543107,4.21233753089155,2.52741495573574e-05,5.21570220048748e-05
"PBANKA_1425600.1",1871.08937066567,-0.452323753981139,0.377767816290762,-1.19735915680279,0.231166595927629,0.274134760066006
"PBANKA_1425700.1",633.623459819705,0.0763500155631174,0.297463955560085,0.256669805319305,0.79743368267453,0.825621738137618
"PBANKA_1425800.1",8271.08709508309,1.6290325265886,0.492231948270823,3.30948150015716,0.000934689427062894,0.00160610799883641
"PBANKA_1425900.1",10037.8530840317,-1.52440021184425,0.195291052899398,-7.80578623143337,5.91317359402318e-15,2.51297690661084e-14
"PBANKA_1426000.1",350.805623227216,-0.479370743462965,0.206063305042856,-2.32632754950363,0.0200010834105247,0.0287602747506987
"PBANKA_1426100.1",1481.72032105311,1.33205905491056,0.217996026174193,6.11047402233908,9.93356468285193e-10,3.04082695606305e-09
"PBANKA_1426200.1",17230.9181822303,-1.68961885265033,0.361389621834836,-4.67533861119711,2.93468990973243e-06,6.65859440346421e-06
"PBANKA_1426300.1",2317.86028818649,0.315991663077661,0.193452020514359,1.63343687100031,0.102377147717763,0.130923888981659
"PBANKA_1426400.1",2251.21482738568,-0.384469045180719,0.22136711556582,-1.7367938512367,0.0824235647723759,0.107404822143983
"PBANKA_1426500.1",4344.89800395449,1.0867269206376,0.21687483696042,5.01084835782923,5.41906052115798e-07,1.3214407278415e-06
"PBANKA_1426600.1",1746.63341827522,-1.4218822543502,0.229413345908882,-6.19790556960425,5.72194510625823e-10,1.77904867447293e-09
"PBANKA_1426700.1",484.614867743062,0.827378986821526,0.342290808876115,2.41718142984371,0.015641218761284,0.0229651047321046
"PBANKA_1426800.1",76.5013312606088,1.62526702572459,0.468425523671693,3.46963806110552,0.000521160143007442,0.000924812577350556
"PBANKA_1426900.1",6716.60075881658,-0.0330505321683552,0.302481625878035,-0.109264594411039,0.912992627984801,0.92592504372647
"PBANKA_1427000.1",845.607766183465,1.52664678254855,0.262528189751012,5.81517277819368,6.05712902817138e-09,1.74049610592104e-08
"PBANKA_1427100.1",5865.05567428551,1.90923791548602,0.264983811749147,7.2051115231652,5.79963624477877e-13,2.16332307104447e-12
"PBANKA_1427200.1",5515.34495684755,2.90586786962441,0.303598757291673,9.57140897264177,1.05458537118368e-21,6.37325625844297e-21
"PBANKA_1427300.1",2005.76963643156,-0.197348758159809,0.268696059338289,-0.734468375330156,0.46266332752949,0.512248593946418
"PBANKA_1427400.1",216.795764501489,-0.505554584576252,0.29116621862793,-1.73630920152272,0.0825091771144589,0.107489211024775
"PBANKA_1427500.1",229.536634061167,1.3868665163412,0.352817533914039,3.93083218103071,8.46523464959828e-05,0.000165645220844294
"PBANKA_1427600.1",5082.51854421016,2.10480472565697,0.373132212319371,5.64090865426389,1.69155089300014e-08,4.68562324202887e-08
"PBANKA_1427700.1",1704.11408188357,7.32532890392763,0.492286419881066,14.8802173045874,4.43058111718344e-50,9.71899815280028e-49
"PBANKA_1427800.1",11644.2019392799,1.74287463597573,0.326694870418013,5.33486991621779,9.56130778317027e-08,2.50322710118043e-07
"PBANKA_1427900.1",210.422311476075,-0.672175373326816,0.309137282803443,-2.17435880664773,0.0296781991845396,0.0416189109892007
