"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_0201400.1",65.4294822945965,-4.59058773601472,0.596879372804934,-7.69098069923581,1.46011461775102e-14,5.43457823430072e-14
"PBANKA_0201450.1",37.1786886077103,-1.97215331361748,0.472380850571167,-4.1749222290296,2.98087869722886e-05,5.63079138300285e-05
"PBANKA_0201500.1",3545.7595803562,-3.66076317723289,0.456006675684122,-8.02787189845596,9.9177957311024e-16,3.98489766124964e-15
"PBANKA_0201600.1",49447.7016222576,-3.74424103451847,0.439281679209257,-8.52355381917683,1.54730834266486e-17,6.95411901171522e-17
"PBANKA_0201700.1",298.681138238052,3.68095901440475,0.436484421622529,8.43319676959292,3.36348457117285e-17,1.47941663518737e-16
"PBANKA_0201800.1",461.726010861239,1.63256299447373,0.252195628284037,6.47339926382485,9.58223066396766e-11,2.80501982241643e-10
"PBANKA_0201900.1",404.7915926487,3.19432979395838,0.282267093219141,11.3166921355527,1.08488670634406e-29,9.16818192000598e-29
"PBANKA_0202000.1",2291.09680710538,0.30570565180716,0.315608292450184,0.968623636070695,0.332733005983595,0.380994812493432
"PBANKA_0202100.1",64.2026092542459,2.00252020873335,0.407829594868801,4.91018855406402,9.09888608299649e-07,1.95876721550788e-06
"PBANKA_0202200.1",207.084035612624,0.670871058409071,0.25003973793814,2.6830577569036,0.00729523901116204,0.0106837946314035
"PBANKA_0202300.1",677.630993418847,-0.0267865405999016,0.243401781127815,-0.110050717278176,0.912369152577789,0.929682344640937
"PBANKA_0202400.1",2431.87125878711,0.790460874334355,0.338066146505014,2.33818405807939,0.019377702138115,0.0268094617611334
"PBANKA_0202500.1",10494.3189321355,-1.0563325432855,0.245065004714885,-4.31041773799758,1.62946437141709e-05,3.14249488763752e-05
"PBANKA_0202600.1",97.068546242212,1.77272025733774,0.424610088360967,4.17493673826875,2.98068872048863e-05,5.63079138300285e-05
"PBANKA_0202700.1",12990.5722326223,-1.8527061565134,0.470381944109942,-3.93872719757365,8.19150036644706e-05,0.000147957899050577
"PBANKA_0202800.1",94.5930011848688,-2.5070021623287,0.341584177186998,-7.33933926030848,2.1465088152668e-13,7.49678383651786e-13
"PBANKA_0202900.1",2729.73631996173,-1.44198664184405,0.29871010053961,-4.82737824813807,1.38342212809926e-06,2.93599879388707e-06
"PBANKA_0203000.1",18710.6560684081,1.22652502667731,0.407464216741074,3.01014169167329,0.00261125842410979,0.0040606446987288
"PBANKA_0203100.1",10828.9611787033,-2.66554295218341,0.22583278903741,-11.8031706712963,3.75876693174883e-32,3.63535525950567e-31
"PBANKA_0203200.1",21010.6969923469,-4.16081685652967,0.295014912299851,-14.1037509734445,3.60108684119411e-45,6.64765411187825e-44
"PBANKA_0203300.1",632.200370387811,-1.22907426470671,0.303876111451515,-4.04465576065138,5.24000609676546e-05,9.63346341969542e-05
"PBANKA_0203400.1",517.352851469742,1.21945187891643,0.218795948389344,5.57346645535885,2.49719755139122e-08,6.07506058396495e-08
"PBANKA_0203500.1",1801.52048855215,-1.24825477080667,0.355687866910903,-3.50941060106317,0.000449101006646044,0.000757692269694767
"PBANKA_0203600.1",6246.80106521008,8.41935562955166,0.695730952116835,12.1014533045208,1.03757831286893e-33,1.07620044322723e-32
"PBANKA_0203650.1",419.604394764977,0.878379694530277,0.40691788751554,2.15861656977843,0.0308799261756007,0.0416499265921563
