pool,pool_row,pool_col,plate,plate_row,plate_col,stored_materials_id,PbGEM-ID,gene_id,design_type
"barseq_0072 plate 1",D,6,rec59_gw_trans1,B,1,189091,PbGEM-328323,PBANKA_021550,ko
"barseq_0072 plate 1",D,7,rec59_gw_trans1,B,10,189100,PbGEM-303554,PBANKA_120060,ko
"barseq_0072 plate 1",D,8,rec59_gw_trans1,C,11,189113,PbGEM-275706,PBANKA_051700,ko
"barseq_0072 plate 1",D,9,rec59_gw_trans2,A,6,189177,PbGEM-336187,PBANKA_120520,ko
"barseq_0072 plate 1",D,10,rec59_gw_trans2,A,8,189179,PbGEM-311439,PBANKA_131150,ko
"barseq_0072 plate 1",D,11,rec59_gw_trans2,A,11,189182,PbGEM-329219,PBANKA_050060,ko
"barseq_0072 plate 1",D,12,rec59_gw_trans2,C,9,189204,PbGEM-329211,PBANKA_041850,ko
"barseq_0072 plate 1",E,1,rec59_gw_trans3,G,6,189342,PbGEM-326555,PBANKA_146460,ko
"barseq_0072 plate 1",E,2,rec60_gw_trans1,F,12,208923,PbGEM-281730,PBANKA_071330,ko
"barseq_0072 plate 1",E,3,rec60_gw_trans2,D,8,208988,PbGEM-234509,PBANKA_070810,ko
"barseq_0072 plate 1",E,4,rec60_gw_trans3,A,1,209038,PbGEM-331155,PBANKA_080060,ko
"barseq_0072 plate 1",E,5,rec60_gw_trans4,C,5,209159,PbGEM-229156,PBANKA_040560,ko
"barseq_0072 plate 1",E,6,rec60_gw_trans4,F,8,209198,PbGEM-281602,PBANKA_071250,ko
"barseq_0072 plate 1",E,7,rec61_gw_trans2,H,3,210138,PbGEM-253597,PBANKA_135890,ko
"barseq_0072 plate 1",E,8,rec62_gw_trans1,B,1,207036,PbGEM-342020,PBANKA_070270,ko
"barseq_0072 plate 1",E,9,rec62_gw_trans1,B,10,207045,PbGEM-342972,PBANKA_130280,ko
"barseq_0072 plate 1",E,10,rec62_gw_trans3,H,5,207298,PbGEM-341748,PBANKA_021330,ko
"barseq_0072 plate 1",E,11,rec63_gw_trans1,G,3,207470,PbGEM-342900,PBANKA_122520,ko
"barseq_0072 plate 1",E,12,rec64_gw_trans1,G,10,207849,PbGEM-343204,PBANKA_135970,ko
"barseq_0072 plate 1",F,1,rec64_gw_trans3,B,10,207959,PbGEM-342324,PBANKA_093150,ko
"barseq_0072 plate 1",F,2,rec65_gw_trans1,H,6,212277,PbGEM-304586,PBANKA_120770,ko
"barseq_0072 plate 1",F,3,rec65_gw_trans4,A,4,212470,PbGEM-327875,PBANKA_020010,ko
"barseq_0072 plate 1",F,4,rec66_gw_trans2,B,8,215963,PbGEM-287290,PBANKA_090270,ko
"barseq_0072 plate 1",F,5,rec66_gw_trans3,C,6,216066,PbGEM-337515,PBANKA_130530,ko
"barseq_0072 plate 1",F,6,rec67_gw_trans1,A,10,218592,PbGEM-304602,PBANKA_120780,ko
"barseq_0072 plate 1",F,7,rec67_gw_trans3,H,1,218853,PbGEM-323859,PBANKA_144280,ko
"barseq_0072 plate 1",F,8,rec68_gw_trans1,B,4,211087,PbGEM-239492,PBANKA_093260,ko
"barseq_0072 plate 1",F,9,rec68_gw_trans1,E,11,211130,PbGEM-275514,PBANKA_051560,ko
"barseq_0072 plate 1",F,10,rec68_gw_trans2,F,3,211227,PbGEM-285018,PBANKA_082010,ko
"barseq_0072 plate 1",F,11,rec70_gw_trans4,G,1,223973,PbGEM-278778,PBANKA_061600,ko
"barseq_0072 plate 1",F,12,rec73_gw_trans1,B,8,228219,PbGEM-292616,PBANKA_100120,ko
"barseq_0072 plate 1",G,1,rec73_gw_trans1,C,8,228231,PbGEM-287066,PBANKA_090150,ko
"barseq_0072 plate 1",G,2,rec73_gw_trans1,D,3,228238,PbGEM-303794,PBANKA_120230,ko
"barseq_0072 plate 1",G,3,rec73_gw_trans4,H,9,228571,PbGEM-287418,PBANKA_090400,ko
"barseq_0072 plate 1",G,4,rec74_gw_trans3,D,5,229542,PbGEM-310335,PBANKA_130310,ko
"barseq_0072 plate 1",G,5,rec74_gw_trans3,F,9,229570,PbGEM-319091,PBANKA_140520,ko
"barseq_0072 plate 1",G,6,rec75_gw_trans1,D,9,231592,PbGEM-280818,PBANKA_070690,ko
"barseq_0072 plate 1",G,7,rec75_gw_trans2,C,1,231665,PbGEM-280570,PBANKA_070550,ko
"barseq_0072 plate 1",G,8,rec76_gw_trans1,A,2,234897,PbGEM-303986,PBANKA_120360,ko
"barseq_0072 plate 1",G,9,rec76_gw_trans3,F,3,235144,PbGEM-277882,PBANKA_060920,ko
"barseq_0072 plate 1",G,10,rec77_gw_trans1,A,11,232674,PbGEM-319595,PBANKA_140860,ko
"barseq_0072 plate 1",G,11,rec77_gw_trans2,B,9,232777,PbGEM-319691,PBANKA_140900,ko
"barseq_0072 plate 1",G,12,rec78_gw_trans1,F,10,233849,PbGEM-275346,PBANKA_051440,ko
"barseq_0072 plate 1",H,1,rec79_gw_trans1,B,2,239577,PbGEM-288538,PBANKA_091250,ko
"barseq_0072 plate 1",H,2,rec79_gw_trans1,D,11,239610,PbGEM-311877,PBANKA_131490,ko
"barseq_0072 plate 1",H,3,rec79_gw_trans3,E,7,239804,PbGEM-335155,PBANKA_111690,ko
"barseq_0072 plate 1",H,4,rec82_gw_trans1,H,6,257315,PbGEM-322251,PBANKA_143120,ko
"barseq_0072 plate 1",H,5,rec82_gw_trans4,A,9,257513,PbGEM-329851,PBANKA_052210,ko
"barseq_0072 plate 1",H,6,rec82_gw_trans4,H,9,257597,PbGEM-296326,PBANKA_102910,ko
"barseq_0072 plate 1",H,7,rec83_gw_trans2,D,1,246389,PbGEM-290800,PBANKA_093040,ko
"barseq_0072 plate 1",H,8,rec83_gw_trans3,H,4,246533,PbGEM-286754,PBANKA_083570,ko
"barseq_0072 plate 1",H,9,rec83_gw_trans4,G,1,246611,PbGEM-308114,PBANKA_123340,ko
"barseq_0072 plate 1",H,10,rec84_gw_trans2,B,2,243018,PbGEM-337019,PBANKA_123200,ko
"barseq_0072 plate 1",H,11,rec85_gw_trans1,B,5,253336,PbGEM-286858,PBANKA_083660,ko
"barseq_0072 plate 1",H,12,rec85_gw_trans1,D,10,253365,PbGEM-334603,PBANKA_103980,ko
"barseq_0072 plate 2",A,1,rec85_gw_trans2,E,8,253468,PbGEM-303098,PBANKA_114310,ko
"barseq_0072 plate 2",A,2,rec85_gw_trans2,E,9,253469,PbGEM-338579,PBANKA_134100,ko
"barseq_0072 plate 2",A,3,rec85_gw_trans4,E,6,253652,PbGEM-309105,PBANKA_124240,ko
"barseq_0072 plate 2",A,4,rec87_gw_trans3,B,3,259086,PbGEM-232478,PBANKA_060470,ko
"barseq_0072 plate 2",A,5,rec89_gw_trans3,A,1,261396,PbGEM-304042,PBANKA_120380,ko
"barseq_0072 plate 2",A,6,rec89_gw_trans3,F,4,261459,PbGEM-318115,PBANKA_136410,ko
